date,product_id,category,region,store_format,base_price,cost,price,competitor_price,discount_pct,promo_flag,holiday_flag,inflation_index,unemployment_index,stock,quantity,revenue,margin
2025-01-06,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,80.55,82.99,0.0,0,0,99.56,30.3,83,70,5638.5,2409.3999999999996
2025-01-07,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,73.49,79.43,0.0726,0,0,99.86,30.29,151,105,7716.45,2872.7999999999993
2025-01-08,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,81.15,79.06,0.0,0,0,100.23,30.1,89,89,7222.35,3116.78
2025-01-09,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,81.0,83.4,0.0,0,0,100.05,30.32,111,99,8019.0,3452.1299999999997
2025-01-10,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,78.94,80.31,0.0037,0,0,99.77,30.3,132,103,8130.82,3379.4299999999994
2025-01-11,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,67.78,76.82,0.1446,1,0,100.11,30.38,150,126,8540.28,2727.8999999999996
2025-01-12,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,80.17,84.61,0.0,0,0,100.29,30.25,97,85,6814.45,2893.4
2025-01-13,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,67.61,86.14,0.1468,1,0,99.92,30.21,123,106,7166.66,2276.8799999999997
2025-01-14,SKU006,Beverages,Western Cape,Hyper,79.24,46.13,66.54,81.36,0.1603,1,0,100.12,30.4,186,148,9847.92,3020.6800000000007
2025-01-15,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,77.23,77.6,0.0253,0,0,99.91,30.4,71,71,5483.33,2208.1
2025-01-16,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,84.85,78.14,0.0,0,0,99.97,30.38,109,64,5430.4,2478.0799999999995
2025-01-17,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,75.27,79.03,0.0501,1,0,100.2,30.37,103,103,7752.8099999999995,3001.419999999999
2025-01-18,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,86.53,77.43,0.0,0,0,100.01,30.42,82,62,5364.86,2504.7999999999997
2025-01-19,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,85.29,83.11,0.0,0,0,100.31,30.36,88,82,6993.780000000001,3211.1200000000003
2025-01-20,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,74.57,84.9,0.0589,0,0,100.16,30.66,189,140,10439.8,3981.5999999999985
2025-01-21,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,83.73,80.71,0.0,0,0,100.16,30.51,112,89,7451.97,3346.4
2025-01-22,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,85.17,77.77,0.0,0,0,100.88,30.62,99,74,6302.58,2888.96
2025-01-23,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,75.71,81.44,0.0445,1,0,100.69,30.93,67,67,5072.57,1981.8599999999994
2025-01-24,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,78.07,81.09,0.0147,0,0,100.26,30.63,134,99,7728.929999999999,3162.059999999999
2025-01-25,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,79.77,83.29,0.0,0,0,100.63,30.78,154,103,8216.31,3464.919999999999
2025-01-26,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,75.8,78.16,0.0435,0,0,99.9,30.65,151,107,8110.599999999999,3174.6899999999996
2025-01-27,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,77.98,76.51,0.0158,0,0,100.64,30.72,135,117,9123.66,3726.4500000000003
2025-01-28,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,72.28,81.36,0.0878,0,0,100.53,30.7,103,103,7444.84,2693.45
2025-01-29,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,86.88,78.78,0.0,0,0,100.56,30.8,111,97,8427.359999999999,3952.749999999999
2025-01-30,SKU006,Beverages,Western Cape,Hyper,79.24,46.13,67.74,76.88,0.1452,1,0,100.37,30.83,221,191,12938.339999999998,4127.509999999998
2025-01-31,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,86.22,79.5,0.0,0,0,100.1,30.84,107,78,6725.16,3127.0199999999995
2025-02-01,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,81.42,77.04,0.0,0,0,100.47,30.9,96,72,5862.24,2540.88
2025-02-02,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,85.05,80.27,0.0,0,0,99.66,31.05,98,79,6718.95,3074.6799999999994
2025-02-03,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,75.35,78.87,0.049,0,0,100.47,30.82,91,91,6856.849999999999,2659.019999999999
2025-02-04,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,84.43,85.06,0.0,0,0,100.51,31.22,135,82,6923.26,3140.6000000000004
2025-02-05,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,80.2,81.28,0.0,0,0,100.1,30.78,121,93,7458.6,3168.51
2025-02-06,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,71.83,76.3,0.0935,0,0,100.25,30.97,121,111,7973.13,2852.6999999999994
2025-02-07,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,80.85,80.64,0.0,0,0,100.66,30.97,173,103,8327.55,3576.159999999999
2025-02-08,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,81.23,81.63,0.0,0,0,100.35,31.04,134,101,8204.23,3545.1000000000004
2025-02-09,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,82.44,77.04,0.0,0,0,100.76,31.0,102,85,7007.4,3086.3499999999995
2025-02-10,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,78.63,79.75,0.0077,0,0,100.13,30.96,108,101,7941.629999999999,3282.499999999999
2025-02-11,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,85.72,83.9,0.0,0,0,100.17,30.84,81,81,6943.32,3206.7899999999995
2025-02-12,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,67.02,81.49,0.1543,1,0,99.85,31.1,168,167,11192.34,3488.6299999999987
2025-02-13,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,68.96,81.68,0.1298,1,0,100.52,30.93,204,127,8757.92,2899.409999999999
2025-02-14,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,81.0,80.33,0.0,0,0,100.25,30.86,102,72,5832.0,2510.64
2025-02-15,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,72.3,78.4,0.0875,0,0,100.74,30.91,133,113,8169.9,2957.2099999999996
2025-02-16,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,72.13,79.42,0.0897,0,0,100.83,31.45,103,103,7429.389999999999,2677.999999999999
2025-02-17,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,84.66,77.32,0.0,0,0,100.4,30.82,98,95,8042.7,3660.3499999999995
2025-02-18,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,84.77,80.17,0.0,0,0,100.27,31.12,90,80,6781.599999999999,3091.1999999999994
2025-02-19,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,60.94,80.4,0.231,1,0,100.86,30.81,345,260,15844.4,3850.5999999999985
2025-02-20,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,82.02,80.16,0.0,0,0,100.88,31.21,92,82,6725.639999999999,2942.9799999999996
2025-02-21,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,84.62,77.12,0.0,0,0,100.43,31.32,62,62,5246.4400000000005,2386.38
2025-02-22,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,73.05,84.01,0.0781,0,0,100.13,31.11,134,90,6574.5,2422.7999999999997
2025-02-23,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,81.17,77.6,0.0,1,0,100.51,31.29,110,94,7629.9800000000005,3293.7599999999998
2025-02-24,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,71.67,80.83,0.0955,1,0,100.25,31.36,127,127,9102.09,3243.58
2025-02-25,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,71.9,78.42,0.0927,0,0,100.4,31.14,140,134,9634.6,3453.1800000000003
2025-02-26,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,74.05,78.93,0.0655,0,0,100.78,31.2,214,137,10144.85,3825.039999999999
2025-02-27,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,83.54,79.53,0.0,0,0,100.86,31.36,129,119,9941.26,4451.790000000001
2025-02-28,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,79.76,77.76,0.0,0,0,100.57,31.34,106,86,6859.360000000001,2892.1800000000003
2025-03-01,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,67.23,79.5,0.1515,1,0,100.36,31.09,235,189,12706.470000000001,3987.9
2025-03-02,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,81.4,76.9,0.0,0,0,100.09,31.22,106,106,8628.400000000001,3738.6200000000003
2025-03-03,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,76.69,81.73,0.0322,0,0,100.68,31.47,147,87,6672.03,2658.72
2025-03-04,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,84.99,80.37,0.0,0,0,100.38,31.02,117,75,6374.25,2914.4999999999995
2025-03-05,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,72.02,79.05,0.0911,0,0,100.54,31.36,135,135,9722.699999999999,3495.149999999999
2025-03-06,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,75.45,82.38,0.0478,0,0,100.62,31.0,164,127,9582.15,3723.64
2025-03-07,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,66.74,78.04,0.1577,1,0,100.99,31.04,155,155,10344.699999999999,3194.549999999999
2025-03-08,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,71.59,79.07,0.0965,0,0,100.7,31.4,115,110,7874.900000000001,2800.6
2025-03-09,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,72.64,81.7,0.0832,0,0,101.41,31.38,107,102,7409.28,2704.02
2025-03-10,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,72.33,77.45,0.0872,0,0,100.39,31.25,132,132,9547.56,3458.3999999999996
2025-03-11,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,72.04,86.86,0.0908,0,0,100.55,31.02,172,112,8068.4800000000005,2901.9200000000005
2025-03-12,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,73.24,81.08,0.0757,0,0,101.03,31.22,119,115,8422.599999999999,3117.649999999999
2025-03-13,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,85.1,82.25,0.0,0,0,100.77,31.24,133,91,7744.099999999999,3546.269999999999
2025-03-14,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,76.63,81.24,0.033,0,0,100.85,30.88,141,106,8122.78,3232.999999999999
2025-03-15,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,74.92,80.83,0.0546,0,0,100.93,31.18,192,136,10189.12,3915.44
2025-03-16,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,71.62,83.01,0.0962,0,0,100.96,31.35,128,116,8307.92,2956.84
2025-03-17,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,75.04,80.38,0.053,0,0,100.5,31.32,126,108,8104.320000000001,3122.28
2025-03-18,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,78.11,80.78,0.0142,0,0,100.71,31.12,127,98,7654.78,3134.0399999999995
2025-03-19,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,65.51,80.93,0.1733,1,0,101.09,31.41,227,179,11726.29,3469.0200000000004
2025-03-20,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,82.55,79.54,0.0,0,0,101.06,31.07,146,107,8832.85,3896.9399999999996
2025-03-21,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,83.94,81.93,0.0,0,0,100.52,31.1,83,83,6967.0199999999995,3138.2299999999996
2025-03-22,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,75.59,79.82,0.046,0,0,100.4,31.44,114,114,8617.26,3358.44
2025-03-23,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,67.13,80.63,0.1529,1,0,100.75,31.09,120,120,8055.599999999999,2519.999999999999
2025-03-24,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,78.75,78.9,0.0062,0,0,101.27,30.97,143,123,9686.25,4012.2599999999998
2025-03-25,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,84.17,75.11,0.0,0,0,101.02,31.11,112,104,8753.68,3956.16
2025-03-26,SKU006,Beverages,Western Cape,Hyper,79.24,46.13,80.84,79.69,0.0,0,0,100.94,30.89,84,84,6790.56,2915.64
2025-03-27,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,79.84,81.93,0.0,0,0,101.32,31.01,144,100,7984.0,3371.0
2025-03-28,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,85.9,79.08,0.0,0,0,101.15,30.88,103,87,7473.3,3459.9900000000002
2025-03-29,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,78.8,78.83,0.0055,0,0,101.27,30.89,138,114,8983.199999999999,3724.379999999999
2025-03-30,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,63.94,82.46,0.1931,1,0,100.85,30.73,386,243,15537.42,4327.829999999999
2025-03-31,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,70.07,78.86,0.1158,1,0,100.96,30.93,266,156,10930.919999999998,3734.6399999999985
2025-04-01,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,81.8,81.11,0.0,0,0,100.95,30.9,133,101,8261.8,3602.6699999999996
2025-04-02,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,81.54,83.92,0.0,0,0,101.2,30.44,212,152,12394.080000000002,5382.320000000001
2025-04-03,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,71.34,76.35,0.0997,0,0,101.62,30.91,266,159,11343.060000000001,4008.3900000000003
2025-04-04,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,80.97,82.07,0.0,0,1,101.44,30.74,193,117,9473.49,4076.2799999999997
2025-04-05,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,77.23,80.26,0.0253,0,1,100.96,30.76,162,136,10503.28,4229.6
2025-04-06,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,83.83,83.06,0.0,0,1,101.35,30.82,78,78,6538.74,2940.5999999999995
2025-04-07,SKU006,Beverages,Western Cape,Hyper,79.24,46.13,81.32,78.59,0.0,0,0,100.89,30.79,119,119,9677.08,4187.609999999999
2025-04-08,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,65.69,84.22,0.171,1,0,100.85,30.76,216,167,10970.23,3266.519999999999
2025-04-09,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,74.67,79.67,0.0577,0,0,101.21,30.67,167,109,8139.03,3110.86
2025-04-10,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,74.8,81.86,0.056,0,0,101.18,30.6,119,110,8228.0,3153.6999999999994
2025-04-11,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,85.12,79.26,0.0,0,1,101.31,30.83,90,79,6724.4800000000005,3080.21
2025-04-12,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,74.69,82.29,0.0574,0,1,101.06,30.84,148,131,9784.39,3741.359999999999
2025-04-13,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,78.68,79.03,0.0071,0,1,100.58,30.76,138,114,8969.52,3710.7000000000003
2025-04-14,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,73.53,80.07,0.0721,1,0,101.04,30.49,139,139,10220.67,3808.6
2025-04-15,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,87.09,81.73,0.0,0,0,101.58,30.3,99,99,8621.91,4055.04
2025-04-16,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,75.29,82.72,0.0498,0,0,100.89,30.7,118,118,8884.220000000001,3440.8800000000006
2025-04-17,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,83.97,80.05,0.0,0,0,101.2,30.61,84,73,6129.8099999999995,2762.3199999999997
2025-04-18,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,80.65,78.84,0.0,0,1,100.89,30.37,98,96,7742.400000000001,3313.92
2025-04-19,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,80.81,79.95,0.0,0,1,101.03,30.38,140,116,9373.960000000001,4022.88
2025-04-20,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,77.21,79.44,0.0256,1,1,100.72,30.3,138,138,10654.98,4289.039999999999
2025-04-21,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,73.87,75.79,0.0678,0,0,101.04,30.49,111,111,8199.57,3079.1400000000003
2025-04-22,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,72.84,80.23,0.0807,0,0,101.16,30.44,159,140,10197.6,3739.4
2025-04-23,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,77.39,77.6,0.0234,1,0,100.74,30.25,154,106,8203.34,3313.56
2025-04-24,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,81.51,82.59,0.0,0,0,101.43,30.24,150,105,8558.550000000001,3714.9
2025-04-25,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,68.0,72.98,0.1418,1,1,101.37,30.34,211,165,11220.0,3608.5499999999997
2025-04-26,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,84.63,81.94,0.0,0,1,101.22,30.45,122,104,8801.52,4003.999999999999
2025-04-27,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,84.6,81.2,0.0,0,1,101.18,30.18,84,84,7106.4,3231.479999999999
2025-04-28,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,73.52,79.08,0.0722,0,0,101.38,30.31,139,110,8087.2,3012.899999999999
2025-04-29,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,72.07,77.08,0.0904,0,0,101.39,30.22,151,139,10017.73,3605.6599999999985
2025-04-30,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,85.49,82.84,0.0,0,0,101.19,29.91,108,83,7095.669999999999,3266.879999999999
2025-05-01,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,85.86,78.52,0.0,0,0,101.18,30.1,95,80,6868.8,3178.3999999999996
2025-05-02,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,77.69,80.67,0.0196,0,0,101.1,30.04,115,77,5982.13,2430.1199999999994
2025-05-03,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,85.51,83.85,0.0,0,0,100.92,30.09,90,83,7097.330000000001,3268.5400000000004
2025-05-04,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,84.67,79.69,0.0,0,0,101.53,30.02,84,84,7112.28,3237.36
2025-05-05,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,77.04,77.1,0.0278,0,0,101.18,29.97,142,121,9321.84,3740.1100000000006
2025-05-06,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,72.73,80.37,0.0821,0,0,101.7,29.96,221,131,9527.630000000001,3484.6000000000004
2025-05-07,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,83.56,79.62,0.0,0,0,101.4,30.34,93,90,7520.400000000001,3368.7
2025-05-08,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,75.69,79.31,0.0448,0,0,101.2,29.98,87,81,6130.889999999999,2394.3599999999997
2025-05-09,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,75.2,80.2,0.051,0,0,101.36,29.77,213,138,10377.6,4011.66
2025-05-10,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,72.48,77.64,0.0853,0,0,101.55,29.93,119,119,8625.12,3135.65
2025-05-11,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,74.49,76.75,0.0599,1,0,101.9,29.68,121,107,7970.429999999999,3034.519999999999
2025-05-12,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,83.29,83.98,0.0,0,0,101.81,29.37,83,77,6413.330000000001,2861.32
2025-05-13,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,80.71,81.02,0.0,0,0,101.63,29.75,104,92,7425.32,3181.359999999999
2025-05-14,SKU006,Beverages,Western Cape,Hyper,79.24,46.13,83.17,76.91,0.0,0,0,101.24,29.72,127,103,8566.51,3815.12
2025-05-15,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,82.23,81.12,0.0,0,0,101.81,29.87,102,79,6496.17,2851.9
2025-05-16,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,80.23,82.47,0.0,0,0,101.68,29.59,109,100,8023.0,3410.0
2025-05-17,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,63.63,77.82,0.197,1,0,101.56,29.46,139,139,8844.57,2432.5
2025-05-18,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,73.12,82.78,0.0772,0,0,101.95,29.77,178,126,9213.12,3400.7400000000002
2025-05-19,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,65.22,77.47,0.1769,1,0,102.08,29.56,125,125,8152.5,2386.2499999999995
2025-05-20,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,81.78,80.58,0.0,0,0,101.79,29.92,103,92,7523.76,3279.7999999999997
2025-05-21,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,76.13,81.71,0.0392,1,0,101.19,29.5,128,113,8602.689999999999,3389.999999999999
2025-05-22,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,76.9,80.46,0.0295,0,0,101.61,29.51,165,123,9458.7,3784.7100000000005
2025-05-23,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,76.31,79.14,0.037,0,0,101.34,29.52,114,100,7631.0,3018.0
2025-05-24,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,72.29,84.59,0.0878,0,0,101.83,29.29,179,148,10698.92,3871.6800000000007
2025-05-25,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,77.88,77.19,0.0172,1,0,101.82,29.58,190,143,11136.84,4540.249999999999
2025-05-26,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,77.48,79.2,0.0222,0,0,101.75,29.51,95,89,6895.72,2790.15
2025-05-27,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,79.52,86.65,0.0,0,0,101.87,28.97,104,104,8270.08,3472.5599999999995
2025-05-28,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,79.39,80.56,0.0,0,0,101.82,29.35,92,83,6589.37,2760.58
2025-05-29,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,84.27,83.24,0.0,0,0,101.53,29.37,100,86,7247.219999999999,3280.0399999999995
2025-05-30,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,78.82,79.51,0.0053,0,0,101.79,29.5,148,107,8433.74,3497.829999999999
2025-05-31,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,74.04,73.56,0.0656,0,0,101.56,29.38,105,105,7774.200000000001,2930.55
2025-06-01,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,85.47,83.41,0.0,0,0,101.51,29.31,141,98,8376.06,3855.3199999999997
2025-06-02,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,84.21,81.83,0.0,0,0,101.46,29.36,143,118,9936.779999999999,4493.439999999999
2025-06-03,SKU006,Beverages,Western Cape,Hyper,79.24,46.13,73.63,79.32,0.0708,0,0,101.63,29.54,137,126,9277.38,3464.999999999999
2025-06-04,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,73.32,81.89,0.0747,0,0,101.46,29.49,154,125,9165.0,3398.7499999999986
2025-06-05,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,76.02,77.17,0.0406,0,0,101.65,28.91,75,75,5701.5,2241.7499999999995
2025-06-06,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,73.58,77.74,0.0714,0,0,101.5,28.83,87,87,6401.46,2388.1499999999996
2025-06-07,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,72.81,76.98,0.0811,0,0,101.64,29.0,138,114,8300.34,3041.52
2025-06-08,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,86.99,79.96,0.0,0,0,102.01,29.17,73,56,4871.44,2288.1599999999994
2025-06-09,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,76.14,82.32,0.0391,0,0,101.85,29.16,113,82,6243.4800000000005,2460.8199999999997
2025-06-10,SKU006,Beverages,KwaZulu-Natal,Convenience,79.24,46.13,65.74,76.7,0.1704,1,0,101.92,29.24,137,108,7099.919999999999,2117.879999999999
2025-06-11,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,83.82,79.86,0.0,0,0,101.56,28.95,83,68,5699.759999999999,2562.919999999999
2025-06-12,SKU006,Beverages,Gauteng,Hyper,79.24,46.13,66.91,81.24,0.1556,1,0,102.32,28.73,305,200,13382.0,4155.999999999999
2025-06-13,SKU006,Beverages,KwaZulu-Natal,Supermarket,79.24,46.13,81.97,81.63,0.0,0,0,102.03,29.03,81,79,6475.63,2831.3599999999997
2025-06-14,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,82.72,79.58,0.0,0,0,101.55,29.02,152,93,7692.96,3402.8699999999994
2025-06-15,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,76.84,79.51,0.0303,0,0,101.6,29.02,119,102,7837.68,3132.42
2025-06-16,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,74.41,76.69,0.061,0,0,101.97,28.97,99,77,5729.57,2177.5599999999995
2025-06-17,SKU006,Beverages,KwaZulu-Natal,Hyper,79.24,46.13,80.59,79.45,0.0,0,0,101.68,29.04,113,97,7817.2300000000005,3342.62
2025-06-18,SKU006,Beverages,Western Cape,Convenience,79.24,46.13,72.59,78.12,0.0839,0,0,102.01,28.58,94,81,5879.79,2143.26
2025-06-19,SKU006,Beverages,Western Cape,Supermarket,79.24,46.13,85.1,77.53,0.0,0,0,101.87,28.83,97,71,6042.099999999999,2766.8699999999994
2025-06-20,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,77.21,78.58,0.0256,1,0,101.78,29.14,116,95,7334.95,2952.599999999999
2025-06-21,SKU006,Beverages,Gauteng,Convenience,79.24,46.13,75.79,79.67,0.0436,1,0,101.69,28.99,123,97,7351.630000000001,2877.0200000000004
2025-06-22,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,83.77,79.93,0.0,0,0,100.9,28.8,112,92,7706.839999999999,3462.879999999999
2025-06-23,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,79.62,83.19,0.0,0,0,101.47,28.85,137,114,9076.68,3817.86
2025-06-24,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,63.4,82.44,0.1999,1,0,101.8,28.99,126,126,7988.4,2176.0199999999995
2025-06-25,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,73.32,82.65,0.0747,0,0,101.62,28.66,165,126,9238.32,3425.9399999999987
2025-06-26,SKU006,Beverages,Gauteng,Supermarket,79.24,46.13,84.43,80.0,0.0,0,0,102.56,28.91,79,79,6669.97,3025.7000000000003
